Threshold,Precision,Recall,AUROC,Accuracy,MC
0.46,0.6979196786105912,0.8320000000000001,0.7927741935483872,0.7094890510948905,0.41768522158406574
0.46163265306122453,0.6965051782564464,0.8266666666666665,0.7927741935483872,0.7065693430656935,0.41123653732495963
0.463265306122449,0.6965051782564464,0.8266666666666665,0.7927741935483872,0.7065693430656935,0.41123653732495963
0.4648979591836735,0.6965051782564464,0.8266666666666665,0.7927741935483872,0.7065693430656935,0.41123653732495963
0.466530612244898,0.6981298281163903,0.8266666666666665,0.7927741935483872,0.708029197080292,0.41428377029613
0.46816326530612246,0.6995184059439379,0.8266666666666665,0.7927741935483872,0.7094890510948906,0.4173334896676436
0.46979591836734697,0.6995184059439379,0.8266666666666665,0.7927741935483872,0.7094890510948906,0.4173334896676436
0.4714285714285715,0.7008719412974732,0.8266666666666665,0.7927741935483872,0.7109489051094892,0.42024998246077444
0.47306122448979593,0.704530712348242,0.8266666666666665,0.7927741935483872,0.7138686131386862,0.42609794386524324
0.47469387755102044,0.7059118708722577,0.8266666666666665,0.7927741935483872,0.7153284671532847,0.4289951040620757
0.47632653061224495,0.7059118708722577,0.8266666666666665,0.7927741935483872,0.7153284671532847,0.4289951040620757
0.4779591836734694,0.70966822425359,0.8266666666666665,0.7927741935483872,0.7182481751824817,0.43521740442632606
0.4795918367346939,0.7113278782975357,0.8266666666666665,0.7927741935483872,0.7197080291970803,0.43790253284297237
0.48122448979591836,0.7100915601560571,0.8213333333333332,0.7927741935483872,0.7167883211678833,0.43143980968142726
0.4828571428571429,0.7098895769727948,0.8106666666666665,0.7927741935483872,0.7124087591240875,0.42073895248286863
0.4844897959183674,0.7113080166891068,0.8106666666666665,0.7927741935483872,0.7138686131386861,0.42376943920044247
0.48612244897959184,0.7113080166891068,0.8106666666666665,0.7927741935483872,0.7138686131386861,0.42376943920044247
0.48775510204081635,0.7142384196195097,0.8106666666666665,0.7927741935483872,0.7167883211678832,0.42978281037124405
0.48938775510204086,0.7151784371251028,0.8026666666666668,0.7927741935483872,0.7153284671532847,0.42627178784217995
0.4910204081632653,0.7166118077857971,0.8026666666666668,0.7927741935483872,0.7167883211678832,0.4292394062507441
0.4926530612244898,0.7191345825403797,0.8,0.7927741935483872,0.7182481751824817,0.4316872143263968
0.49428571428571433,0.7191345825403797,0.8,0.7927741935483872,0.7182481751824817,0.4316872143263968
0.4959183673469388,0.7191345825403797,0.8,0.7927741935483872,0.7182481751824817,0.4316872143263968
0.4975510204081633,0.7207281039614873,0.8,0.7927741935483872,0.7197080291970803,0.4346788812121002
0.4991836734693878,0.7240095052189005,0.8,0.7927741935483872,0.7226277372262773,0.4404482041139392
0.5008163265306123,0.727270678386297,0.7973333333333333,0.7927741935483872,0.724087591240876,0.4435109345041267
0.5024489795918368,0.7288187433051485,0.7973333333333333,0.7927741935483872,0.7255474452554745,0.4464888708584816
0.5040816326530613,0.7322196873208713,0.7973333333333333,0.7927741935483872,0.7284671532846716,0.45227031090842873
0.5057142857142858,0.7322196873208713,0.7973333333333333,0.7927741935483872,0.7284671532846716,0.45227031090842873
0.5073469387755102,0.734502391447298,0.7973333333333333,0.7927741935483872,0.7299270072992701,0.45550080813696103
0.5089795918367347,0.7355953374944126,0.7946666666666667,0.7927741935483872,0.7299270072992701,0.45544852097925326
0.5106122448979592,0.7351244885815197,0.7866666666666667,0.7927741935483872,0.727007299270073,0.44937705383347604
0.5122448979591837,0.7403199122461745,0.7866666666666667,0.7927741935483872,0.7313868613138685,0.4582241360870736
0.5138775510204082,0.7426717892249173,0.7866666666666667,0.7927741935483872,0.7328467153284671,0.46147588634988823
0.5155102040816327,0.7460494193467333,0.7866666666666667,0.7927741935483872,0.7357664233576643,0.4674410606831044
0.5171428571428571,0.7460494193467333,0.7866666666666667,0.7927741935483872,0.7357664233576643,0.4674410606831044
0.5187755102040816,0.747799275915867,0.7866666666666667,0.7927741935483872,0.7372262773722628,0.47042365232112926
0.5204081632653061,0.7463358612817206,0.7813333333333333,0.7927741935483872,0.7343065693430657,0.4646067312481052
0.5220408163265307,0.7481283972793698,0.7813333333333333,0.7927741935483872,0.7357664233576643,0.46759183282645855
0.5236734693877552,0.7457190383456206,0.7706666666666666,0.7927741935483872,0.7299270072992702,0.4558853681417
0.5253061224489797,0.7460801224092363,0.7653333333333333,0.7927741935483872,0.7284671532846716,0.45321143714517886
0.5269387755102041,0.7460801224092363,0.7653333333333333,0.7927741935483872,0.7284671532846716,0.45321143714517886
0.5285714285714286,0.7510361927229396,0.7626666666666666,0.7927741935483872,0.7313868613138685,0.45935090679767593
0.5302040816326531,0.7534976951844422,0.7573333333333333,0.7927741935483872,0.7313868613138685,0.4599325095426673
0.5318367346938776,0.7527317944185414,0.7546666666666666,0.7927741935483872,0.7299270072992702,0.45711514460973657
0.5334693877551021,0.7520140910692591,0.752,0.7927741935483872,0.7284671532846716,0.45430307984267754
0.5351020408163265,0.7511915293771322,0.7413333333333333,0.7927741935483872,0.724087591240876,0.44662256967461716
0.536734693877551,0.7531213539385357,0.7413333333333333,0.7927741935483872,0.7255474452554745,0.44972929574419335
0.5383673469387755,0.7531213539385357,0.7413333333333333,0.7927741935483872,0.7255474452554745,0.44972929574419335
0.54,0.752400633217815,0.7386666666666668,0.7927741935483872,0.724087591240876,0.4469602673209973
